address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
9330 E Poinsettia Dr,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",WRlcASYWlNYmMr9lHOYw1Q,"['Grocery', 'Restaurants', 'Convenience Stores', 'Food', 'Delis']",Scottsdale,"{'Monday': '6:30-22:00', 'Tuesday': '6:30-22:00', 'Friday': '6:30-22:00', 'Wednesday': '6:30-22:00', 'Thursday': '6:30-22:00', 'Sunday': '8:00-20:00', 'Saturday': '7:30-22:00'}",1,33.5946408,-111.8803347,Convenient Corner Market,,85260.0,37,5.0,AZ
6728 Main St,"{'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'NoiseLevel': 'quiet', 'RestaurantsPriceRange2': 1, 'Alcohol': 'none'}",GPJAacvrxZpbJvJiYvWitQ,"['Mexican', 'Restaurants', 'Fast Food', 'Tex-Mex']",Mesa,"{'Monday': '7:00-23:00', 'Tuesday': '7:00-23:00', 'Friday': '7:00-0:00', 'Wednesday': '7:00-23:00', 'Thursday': '7:00-23:00', 'Sunday': '7:00-23:00', 'Saturday': '7:00-0:00'}",1,33.415539,-111.68611100000001,Taco Bell,,85205.0,5,3.5,AZ
"15223 N 87th St, Ste 125","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': True, 'WiFi': 'free', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True}",EgIbDz2YFo28DXQY7ik0lQ,"['Donuts', 'Fast Food', 'Restaurants', 'Food', 'Coffee & Tea']",Scottsdale,{},1,33.6227379,-111.89192800000001,Dunkin' Donuts,,85260.0,62,3.0,AZ
2303 N 7th St,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BikeParking': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'ByAppointmentOnly': False, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'RestaurantsCounterService': True}",zOL260xaXDYZZPBItzALxQ,"['Ice Cream & Frozen Yogurt', 'Antiques', 'Comfort Food', 'Sandwiches', 'Burgers', 'Restaurants', 'American (Traditional)', 'Food', 'Shopping']",Phoenix,"{'Monday': '11:00-19:00', 'Tuesday': '11:00-19:00', 'Friday': '11:00-20:00', 'Wednesday': '11:00-19:00', 'Thursday': '11:00-19:00', 'Sunday': '11:00-19:00', 'Saturday': '11:00-20:00'}",1,33.4732278,-112.0647459,MacAlpine's Diner & Soda Fountain,,85006.0,294,4.0,AZ
1142 S Signal Butte Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",mVr_62FJXajH7u44pyBIOQ,"['Restaurants', 'Cafes', 'Coffee & Tea', 'Bakeries', 'Food']",Mesa,"{'Monday': '7:00-22:00', 'Tuesday': '7:00-22:00', 'Friday': '7:00-22:00', 'Wednesday': '7:00-22:00', 'Thursday': '7:00-22:00', 'Saturday': '7:00-22:00'}",1,33.3934771554,-111.598454241,Kneaders Bakery & Cafe,,85208.0,58,3.0,AZ
3802 E Indian School Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}, 'DogsAllowed': True, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': False, 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",Z0PvhaSGgR5NsoXctsUa5A,"['Restaurants', 'Specialty Food', 'Juice Bars & Smoothies', 'Coffee & Tea', 'Health Markets', 'Food', 'Vegan']",Phoenix,"{'Monday': '6:00-20:00', 'Tuesday': '6:00-20:00', 'Friday': '6:00-18:00', 'Wednesday': '6:00-20:00', 'Thursday': '6:00-20:00', 'Sunday': '7:30-13:30', 'Saturday': '7:30-13:30'}",1,33.495495,-111.99956270000001,Kaleidoscope Juice,,85018.0,17,4.5,AZ
13971 North 59th Ave,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",UuxYj2mmUjySJ8X0zeW2Pg,"['Desserts', 'Greek', 'Sandwiches', 'Food', 'Mediterranean', 'Restaurants']",Glendale,"{'Monday': '7:00-2:00', 'Tuesday': '7:00-2:00', 'Friday': '7:00-2:00', 'Wednesday': '7:00-2:00', 'Thursday': '7:00-2:00', 'Sunday': '7:00-2:00', 'Saturday': '7:00-2:00'}",1,33.6130727273,-112.185388617,Pita Kabob Grill,,85306.0,76,4.5,AZ
"3245 W Ray Rd, Ste 1","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",jrFB2o5Gk2aRw22oNGxJKg,"['Sandwiches', 'Restaurants', 'Delis', 'Fast Food']",Chandler,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '10:00-21:00', 'Saturday': '10:00-22:00'}",1,33.3198527,-111.8972598,Firehouse Subs,,85226.0,124,4.0,AZ
2910 W Thunderbird Rd,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",fvCiBVBsoY8ixMJ7Esk33w,"['American (Traditional)', 'American (New)', 'Restaurants', 'Burgers', 'Fast Food']",Phoenix,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.6111771072,-112.120922059,Whataburger,,85053.0,24,3.0,AZ
1206 E Broadway Rd,"{'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'RestaurantsTableService': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",Tio3EL8WMRtbmVk0Ga2XFA,"['Hot Dogs', 'Restaurants', 'Mexican', 'Street Vendors', 'Food']",Mesa,"{'Sunday': '18:00-23:30', 'Friday': '18:00-0:00', 'Saturday': '18:00-0:00', 'Thursday': '18:00-23:30'}",1,33.4083047,-111.80487930000001,Dogos El Yori,,85204.0,4,4.5,AZ
"2050 N Alma School Rd, Ste 11","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",Y6Vw0FF8Qz9XD8fY4Z9Vfg,"['Food', 'Taiwanese', 'Coffee & Tea', 'Restaurants', 'Chinese', 'Bubble Tea']",Chandler,"{'Tuesday': '11:00-21:30', 'Friday': '11:00-23:00', 'Wednesday': '11:00-21:30', 'Thursday': '11:00-21:30', 'Sunday': '11:30-21:00', 'Saturday': '11:30-23:00'}",1,33.336426,-111.86091699999999,Yes Cafe,,85224.0,75,4.0,AZ
8302 W Lynwood St,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': False, 'NoiseLevel': 'quiet', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",dj0-3EcVVJEO8QJCwKrZyw,"['Restaurants', 'Fast Food']",Tolleson,{},1,33.4643733,-112.23855470000001,Jack in the Box,,85353.0,8,2.0,AZ
2754 S Alma School Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",qablZKWgueQ4UF_QRT46mA,"['Restaurants', 'Food', 'Ice Cream & Frozen Yogurt', 'Fast Food']",Mesa,"{'Monday': '10:30-22:00', 'Tuesday': '10:30-22:00', 'Friday': '10:30-23:00', 'Wednesday': '10:30-22:00', 'Thursday': '10:30-22:00', 'Sunday': '10:30-22:00', 'Saturday': '11:00-23:00'}",1,33.3646526,-111.8598905,Dairy Queen,,85210.0,31,3.0,AZ
"5455 E High St, Ste 101","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}, 'CoatCheck': False, 'Smoking': 'outdoor', 'WheelchairAccessible': True}",e-cxqDjKEHEcISP2iGcZxg,"['Karaoke', 'Bars', 'Lounges', 'Desserts', 'Restaurants', 'Nightlife', 'Food', 'American (New)']",Phoenix,"{'Monday': '16:00-0:00', 'Tuesday': '16:00-0:00', 'Friday': '16:00-2:00', 'Wednesday': '16:00-2:00', 'Thursday': '16:00-2:00', 'Sunday': '16:00-2:00', 'Saturday': '16:00-2:00'}",1,33.6753261878,-111.96337520200001,Blue Martini Lounge,,85054.0,279,3.5,AZ
"14418 N Scottsdale Rd, Ste 185","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",sAEFh7e7fY-W2gMWSbIAWQ,"['Sandwiches', 'Juice Bars & Smoothies', 'Cafes', 'Vegetarian', 'Salad', 'Food', 'Restaurants']",Scottsdale,"{'Monday': '10:30-20:30', 'Tuesday': '10:30-20:30', 'Friday': '10:30-20:30', 'Wednesday': '10:30-20:30', 'Thursday': '10:30-20:30', 'Sunday': '10:30-20:30', 'Saturday': '10:30-20:30'}",1,33.617584,-111.92624520000001,MAD Greens - North Scottsdale,,85254.0,127,4.0,AZ
8714 N 7th St,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, 'Alcohol': 'none', 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'RestaurantsCounterService': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",48ka6XH8WWANuHwqL2mZUA,"['Coffee & Tea', 'Donuts', 'Bakeries', 'Food', 'Restaurants', 'Breakfast & Brunch']",Phoenix,"{'Monday': '5:00-12:00', 'Tuesday': '5:00-12:00', 'Friday': '5:00-12:00', 'Wednesday': '5:00-12:00', 'Thursday': '5:00-12:00', 'Sunday': '5:00-12:00', 'Saturday': '5:00-12:00'}",1,33.563450700000004,-112.06558419999999,Rainbow Donuts,,85020.0,77,4.0,AZ
,"{'NoiseLevel': 'quiet', 'Caters': True}",dUIRKtd5IRZoTgYzpVp70g,"['Food', 'Restaurants', 'Food Trucks', 'Burgers']",Phoenix,{},1,33.4483771,-112.07403729999999,Burger Passion,,,3,5.0,AZ
3400 E Sky Harbor Blvd,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no'}",OeQUmob9q5sbEixK2-Tozw,"['Food', 'Burgers', 'Pubs', 'American (Traditional)', 'Breweries', 'Restaurants', 'Bars', 'Hotels & Travel', 'Nightlife', 'American (New)', 'Airports']",Phoenix,"{'Monday': '5:30-23:00', 'Tuesday': '5:30-23:00', 'Friday': '5:30-23:00', 'Wednesday': '5:30-23:00', 'Thursday': '5:30-23:00', 'Sunday': '5:30-23:00', 'Saturday': '5:30-23:00'}",1,33.437045841,-112.001903541,Four Peaks Brewing Company,,85034.0,295,3.5,AZ
